86 86
53 39 48
53 40 47
53 41 46
53 42 45
53 43 44
53 44 43
53 45 42
53 46 41
53 47 40
53 48 39
53 49 38
53 50 37
53 51 37
53 52 37
53 53 37
53 54 37
53 55 37
53 56 37
53 57 37
53 58 37
53 59 37
53 60 37
53 61 37
53 62 37
53 63 37
53 64 37
53 65 37
53 66 37
53 67 37
53 68 -1
53 69 69
53 70 69
53 71 69
53 72 69
53 73 69
53 74 69
53 75 69
53 76 69
53 77 69
53 78 69
53 79 69
53 80 69
53 81 69
53 82 69
53 83 69
53 84 69
53 85 -1
54 0 -1
54 1 86
54 2 85
54 3 84
54 4 83
54 5 82
54 6 81
54 7 80
54 8 79
54 9 78
54 10 77
54 11 76
54 12 75
54 13 74
54 14 73
54 15 72
54 16 71
54 17 70
54 18 69
54 19 68
54 20 67
54 21 66
54 22 65
54 23 64
54 24 63
54 25 62
54 26 61
54 27 60
54 28 59
54 29 58
54 30 57
54 31 56
54 32 55
54 33 54
54 34 53
54 35 52
54 36 51
54 37 50
54 38 49
54 39 48
54 40 47
54 41 46
54 42 45
54 43 44
54 44 43
54 45 42
54 46 41
54 47 40
54 48 39
54 49 38
54 50 38
54 51 38
54 52 38
54 53 38
54 54 38
54 55 38
54 56 38
54 57 38
54 58 38
54 59 38
54 60 38
54 61 38
54 62 38
54 63 38
54 64 38
54 65 38
54 66 38
54 67 38
54 68 -1
54 69 68
54 70 68
54 71 68
54 72 68
54 73 68
54 74 68
54 75 68
54 76 68
54 77 68
54 78 68
54 79 68
54 80 68
54 81 68
54 82 68
54 83 68
54 84 69
54 85 -1
55 0 -1
55 1 86
55 2 85
55 3 84
55 4 83
55 5 82
55 6 81
55 7 80
55 8 79
55 9 78
55 10 77
55 11 76
55 12 75
55 13 74
55 14 73
55 15 72
55 16 71
55 17 70
55 18 69
55 19 68
55 20 67
55 21 66
55 22 65
55 23 64
55 24 63
55 25 62
55 26 61
55 27 60
55 28 59
55 29 58
55 30 57
55 31 56
55 32 55
55 33 54
55 34 53
55 35 52
55 36 51
55 37 50
55 38 49
55 39 48
55 40 47
55 41 46
55 42 45
55 43 44
55 44 43
55 45 42
55 46 41
55 47 40
55 48 39
55 49 39
55 50 39
55 51 39
55 52 39
55 53 39
55 54 39
55 55 39
55 56 39
55 57 39
55 58 39
55 59 39
55 60 39
55 61 39
55 62 39
55 63 39
55 64 39
55 65 39
55 66 39
55 67 39
55 68 -1
55 69 67
55 70 67
55 71 67
55 72 67
55 73 67
55 74 67
55 75 67
55 76 67
55 77 67
55 78 67
55 79 67
55 80 67
55 81 67
55 82 67
55 83 68
55 84 69
55 85 -1
56 0 -1
56 1 86
56 2 85
56 3 84
56 4 83
56 5 82
56 6 81
56 7 80
56 8 79
56 9 78
56 10 77
56 11 76
56 12 75
56 13 74
56 14 73
56 15 72
56 16 71
56 17 70
56 18 69
56 19 68
56 20 67
56 21 66
56 22 65
56 23 64
56 24 63
56 25 62
56 26 61
56 27 60
56 28 59
56 29 58
56 30 57
56 31 56
56 32 55
56 33 54
56 34 53
56 35 52
56 36 51
56 37 50
56 38 49
56 39 48
56 40 47
56 41 46
56 42 45
56 43 44
56 44 43
56 45 42
56 46 41
56 47 40
56 48 40
56 49 40
56 50 40
56 51 40
56 52 40
56 53 40
56 54 40
56 55 40
56 56 40
56 57 40
56 58 40
56 59 40
56 60 40
56 61 40
56 62 40
56 63 40
56 64 40
56 65 40
56 66 40
56 67 40
56 68 -1
56 69 66
56 70 66
56 71 66
56 72 66
56 73 66
56 74 66
56 75 66
56 76 66
56 77 66
56 78 66
56 79 66
56 80 66
56 81 66
56 82 67
56 83 68
56 84 69
56 85 -1
57 0 -1
57 1 86
57 2 85
57 3 84
57 4 83
57 5 82
57 6 81
57 7 80
57 8 79
57 9 78
57 10 77
57 11 76
57 12 75
57 13 74
57 14 73
57 15 72
57 16 71
57 17 70
57 18 69
57 19 68
57 20 67
57 21 66
57 22 65
57 23 64
57 24 63
57 25 62
57 26 61
57 27 60
57 28 59
57 29 58
57 30 57
57 31 56
57 32 55
57 33 54
57 34 53
57 35 52
57 36 51
57 37 50
57 38 49
57 39 48
57 40 47
57 41 46
57 42 45
57 43 44
57 44 43
57 45 42
57 46 41
57 47 41
57 48 41
57 49 41
57 50 41
57 51 41
57 52 41
57 53 41
57 54 41
57 55 41
57 56 41
57 57 41
57 58 41
57 59 41
57 60 41
57 61 41
57 62 41
57 63 41
57 64 41
57 65 41
57 66 41
57 67 41
57 68 -1
57 69 65
57 70 65
57 71 65
57 72 65
57 73 65
57 74 65
57 75 65
57 76 65
57 77 65
57 78 65
57 79 65
57 80 65
57 81 66
57 82 67
57 83 68
57 84 69
57 85 -1
58 0 -1
58 1 86
58 2 85
58 3 84
58 4 83
58 5 82
58 6 81
58 7 80
58 8 79
58 9 78
58 10 77
58 11 76
58 12 75
58 13 74
58 14 73
58 15 72
58 16 71
58 17 70
58 18 69
58 19 68
58 20 67
58 21 66
58 22 65
58 23 64
58 24 63
58 25 62
58 26 61
58 27 60
58 28 59
58 29 58
58 30 57
58 31 56
58 32 55
58 33 54
58 34 53
58 35 52
58 36 51
58 37 50
58 38 49
58 39 48
58 40 47
58 41 46
58 42 45
58 43 44
58 44 43
58 45 42
58 46 42
58 47 42
58 48 42
58 49 42
58 50 42
58 51 42
58 52 42
58 53 42
58 54 42
58 55 42
58 56 42
58 57 42
58 58 42
58 59 42
58 60 42
58 61 42
58 62 42
58 63 42
58 64 42
58 65 42
58 66 42
58 67 42
58 68 -1
58 69 64
58 70 64
58 71 64
58 72 64
58 73 64
58 74 64
58 75 64
58 76 64
58 77 64
58 78 64
58 79 64
58 80 65
58 81 66
58 82 67
58 83 68
58 84 69
58 85 -1
59 0 -1
59 1 86
59 2 85
59 3 84
59 4 83
59 5 82
59 6 81
59 7 80
59 8 79
59 9 78
59 10 77
59 11 76
59 12 75
59 13 74
59 14 73
59 15 72
59 16 71
59 17 70
59 18 69
59 19 68
59 20 67
59 21 66
59 22 65
59 23 64
59 24 63
59 25 62
59 26 61
59 27 60
59 28 59
59 29 58
59 30 57
59 31 56
59 32 55
59 33 54
59 34 53
59 35 52
59 36 51
59 37 50
59 38 49
59 39 48
59 40 47
59 41 46
59 42 45
59 43 44
59 44 43
59 45 43
59 46 43
59 47 43
59 48 43
59 49 43
59 50 43
59 51 43
59 52 43
59 53 43
59 54 43
59 55 43
59 56 43
59 57 43
59 58 43
59 59 43
59 60 43
59 61 43
59 62 43
59 63 43
59 64 43
59 65 43
59 66 43
59 67 43
59 68 -1
59 69 63
59 70 63
59 71 63
59 72 63
59 73 63
59 74 63
59 75 63
59 76 63
59 77 63
59 78 63
59 79 64
59 80 65
59 81 66
59 82 67
59 83 68
59 84 69
59 85 -1
60 0 -1
60 1 86
60 2 85
60 3 84
60 4 83
60 5 82
60 6 81
60 7 80
60 8 79
60 9 78
60 10 77
60 11 76
60 12 75
60 13 74
60 14 73
60 15 72
60 16 71
60 17 70
60 18 69
60 19 68
60 20 67
60 21 66
60 22 65
60 23 64
60 24 63
60 25 62
60 26 61
60 27 60
60 28 59
60 29 58
60 30 57
60 31 56
60 32 55
60 33 54
60 34 53
60 35 52
60 36 51
60 37 50
60 38 49
60 39 48
60 40 47
60 41 46
60 42 45
60 43 44
60 44 44
60 45 44
60 46 44
60 47 44
60 48 44
60 49 44
60 50 44
60 51 44
60 52 44
60 53 44
60 54 44
60 55 44
60 56 44
60 57 44
60 58 44
60 59 44
60 60 44
60 61 44
60 62 44
60 63 44
60 64 44
60 65 44
60 66 44
60 67 44
60 68 -1
60 69 62
60 70 62
60 71 62
60 72 62
60 73 62
60 74 62
60 75 62
60 76 62
60 77 62
60 78 63
60 79 64
60 80 65
60 81 66
60 82 67
60 83 68
60 84 69
60 85 -1
61 0 -1
61 1 86
61 2 85
61 3 84
61 4 83
61 5 82
61 6 81
61 7 80
61 8 79
61 9 78
61 10 77
61 11 76
61 12 75
61 13 74
61 14 73
61 15 72
61 16 71
61 17 70
61 18 69
61 19 68
61 20 67
61 21 66
61 22 65
61 23 64
61 24 63
61 25 62
61 26 61
61 27 60
61 28 59
61 29 58
61 30 57
61 31 56
61 32 55
61 33 54
61 34 53
61 35 52
61 36 51
61 37 50
61 38 49
61 39 48
61 40 47
61 41 46
61 42 45
61 43 45
61 44 45
61 45 45
61 46 45
61 47 45
61 48 45
61 49 45
61 50 45
61 51 45
61 52 45
61 53 45
61 54 45
61 55 45
61 56 45
61 57 45
61 58 45
61 59 45
61 60 45
61 61 45
61 62 45
61 63 45
61 64 45
61 65 45
61 66 45
61 67 45
61 68 -1
61 69 61
61 70 61
61 71 61
61 72 61
61 73 61
61 74 61
61 75 61
61 76 61
61 77 62
61 78 63
61 79 64
61 80 65
61 81 66
61 82 67
61 83 68
61 84 69
61 85 -1
62 0 -1
62 1 86
62 2 85
62 3 84
62 4 83
62 5 82
62 6 81
62 7 80
62 8 79
62 9 78
62 10 77
62 11 76
62 12 75
62 13 74
62 14 73
62 15 72
62 16 71
62 17 70
62 18 69
62 19 68
62 20 67
62 21 66
62 22 65
62 23 64
62 24 63
62 25 62
62 26 61
62 27 60
62 28 59
62 29 58
62 30 57
62 31 56
62 32 55
62 33 54
62 34 53
62 35 52
62 36 51
62 37 50
62 38 49
62 39 48
62 40 47
62 41 46
62 42 46
62 43 46
62 44 46
62 45 46
62 46 46
62 47 46
62 48 46
62 49 46
62 50 46
62 51 46
62 52 46
62 53 46
62 54 46
62 55 46
62 56 46
62 57 46
62 58 46
62 59 46
62 60 46
62 61 46
62 62 46
62 63 46
62 64 46
62 65 46
62 66 46
62 67 46
62 68 -1
62 69 60
62 70 60
62 71 60
62 72 60
62 73 60
62 74 60
62 75 60
62 76 61
62 77 62
62 78 63
62 79 64
62 80 65
62 81 66
62 82 67
62 83 68
62 84 69
62 85 -1
63 0 -1
63 1 86
63 2 85
63 3 84
63 4 83
63 5 82
63 6 81
63 7 80
63 8 79
63 9 78
63 10 77
63 11 76
63 12 75
63 13 74
63 14 73
63 15 72
63 16 71
63 17 70
63 18 69
63 19 68
63 20 67
63 21 66
63 22 65
63 23 64
63 24 63
63 25 62
63 26 61
63 27 60
63 28 59
63 29 58
63 30 57
63 31 56
63 32 55
63 33 54
63 34 53
63 35 52
63 36 51
63 37 50
63 38 49
63 39 48
63 40 47
63 41 47
63 42 47
63 43 47
63 44 47
63 45 47
63 46 47
63 47 47
63 48 47
63 49 47
63 50 47
63 51 47
63 52 47
63 53 47
63 54 47
63 55 47
63 56 47
63 57 47
63 58 47
63 59 47
63 60 47
63 61 47
63 62 47
63 63 47
63 64 47
63 65 47
63 66 47
63 67 47
63 68 -1
63 69 59
63 70 59
63 71 59
63 72 59
63 73 59
63 74 59
63 75 60
63 76 61
63 77 62
63 78 63
63 79 64
63 80 65
63 81 66
63 82 67
63 83 68
63 84 69
63 85 -1
64 0 -1
64 1 86
64 2 85
64 3 84
64 4 83
64 5 82
64 6 81
64 7 80
64 8 79
64 9 78
64 10 77
64 11 76
64 12 75
64 13 74
64 14 73
64 15 72
64 16 71
64 17 70
64 18 69
64 19 68
64 20 67
64 21 66
64 22 65
64 23 64
64 24 63
64 25 62
64 26 61
64 27 60
64 28 59
64 29 58
64 30 57
64 31 56
64 32 55
64 33 54
64 34 53
64 35 52
64 36 51
64 37 50
64 38 49
64 39 48
64 40 48
64 41 48
64 42 48
64 43 48
64 44 48
64 45 48
64 46 48
64 47 48
64 48 48
64 49 48
64 50 48
64 51 48
64 52 48
64 53 48
64 54 48
64 55 48
64 56 48
64 57 48
64 58 48
64 59 48
64 60 48
64 61 48
64 62 48
64 63 48
64 64 48
64 65 48
64 66 48
64 67 48
64 68 -1
64 69 58
64 70 58
64 71 58
64 72 58
64 73 58
64 74 59
64 75 60
64 76 61
64 77 62
64 78 63
64 79 64
64 80 65
64 81 66
64 82 67
64 83 68
64 84 69
64 85 -1
65 0 -1
65 1 86
65 2 85
65 3 84
65 4 83
65 5 82
65 6 81
65 7 80
65 8 79
65 9 78
65 10 77
65 11 76
65 12 75
65 13 74
65 14 73
65 15 72
65 16 71
65 17 70
65 18 69
65 19 68
65 20 67
65 21 66
65 22 65
65 23 64
65 24 63
65 25 62
65 26 61
65 27 60
65 28 59
65 29 58
65 30 57
65 31 56
65 32 55
65 33 54
65 34 53
65 35 52
65 36 51
65 37 50
65 38 49
65 39 49
65 40 49
65 41 49
65 42 49
65 43 49
65 44 49
65 45 49
65 46 49
65 47 49
65 48 49
65 49 49
65 50 49
65 51 49
65 52 49
65 53 49
65 54 49
65 55 49
65 56 49
65 57 49
65 58 49
65 59 49
65 60 49
65 61 49
65 62 49
65 63 49
65 64 49
65 65 49
65 66 49
65 67 49
65 68 -1
65 69 57
65 70 57
65 71 57
65 72 57
65 73 58
65 74 59
65 75 60
65 76 61
65 77 62
65 78 63
65 79 64
65 80 65
65 81 66
65 82 67
65 83 68
65 84 69
65 85 -1
66 0 -1
66 1 86
66 2 85
66 3 84
66 4 83
66 5 82
66 6 81
66 7 80
66 8 79
66 9 78
66 10 77
66 11 76
66 12 75
66 13 74
66 14 73
66 15 72
66 16 71
66 17 70
66 18 69
66 19 68
66 20 67
66 21 66
66 22 65
66 23 64
66 24 63
66 25 62
66 26 61
66 27 60
66 28 59
66 29 58
66 30 57
66 31 56
66 32 55
66 33 54
66 34 53
66 35 52
66 36 51
66 37 50
66 38 50
66 39 50
66 40 50
66 41 50
66 42 50
66 43 50
66 44 50
66 45 50
66 46 50
66 47 50
66 48 50
66 49 50
66 50 50
66 51 50
66 52 50
66 53 50
66 54 50
66 55 50
66 56 50
66 57 50
66 58 50
66 59 50
66 60 50
66 61 50
66 62 50
66 63 50
66 64 50
66 65 50
66 66 50
66 67 50
66 68 -1
66 69 56
66 70 56
66 71 56
66 72 57
66 73 58
66 74 59
66 75 60
66 76 61
66 77 62
66 78 63
66 79 64
66 80 65
66 81 66
66 82 67
66 83 68
66 84 69
66 85 -1
67 0 -1
67 1 86
67 2 85
67 3 84
67 4 83
67 5 82
67 6 81
67 7 80
67 8 79
67 9 78
67 10 77
67 11 76
67 12 75
67 13 74
67 14 73
67 15 72
67 16 71
67 17 70
67 18 69
67 19 68
67 20 67
67 21 66
67 22 65
67 23 64
67 24 63
67 25 62
67 26 61
67 27 60
67 28 59
67 29 58
67 30 57
67 31 56
67 32 55
67 33 54
67 34 53
67 35 52
67 36 51
67 37 51
67 38 51
67 39 51
67 40 51
67 41 51
67 42 51
67 43 51
67 44 51
67 45 51
67 46 51
67 47 51
67 48 51
67 49 51
67 50 51
67 51 51
67 52 51
67 53 51
67 54 51
67 55 51
67 56 51
67 57 51
67 58 51
67 59 51
67 60 51
67 61 51
67 62 51
67 63 51
67 64 51
67 65 51
67 66 51
67 67 51
67 68 -1
67 69 55
67 70 55
67 71 56
67 72 57
67 73 58
67 74 59
67 75 60
67 76 61
67 77 62
67 78 63
67 79 64
67 80 65
67 81 66
67 82 67
67 83 68
67 84 69
67 85 -1
68 0 -1
68 1 86
68 2 85
68 3 84
68 4 83
68 5 82
68 6 81
68 7 80
68 8 79
68 9 78
68 10 77
68 11 76
68 12 75
68 13 74
68 14 73
68 15 72
68 16 71
68 17 -1
68 18 69
68 19 68
68 20 67
68 21 66
68 22 65
68 23 64
68 24 63
68 25 62
68 26 61
68 27 60
68 28 59
68 29 58
68 30 57
68 31 56
68 32 55
68 33 54
68 34 -1
68 35 -1
68 36 -1
68 37 -1
68 38 -1
68 39 -1
68 40 -1
68 41 -1
68 42 -1
68 43 -1
68 44 -1
68 45 -1
68 46 -1
68 47 -1
68 48 -1
68 49 -1
68 50 -1
68 51 -1
68 52 52
68 53 52
68 54 52
68 55 52
68 56 52
68 57 52
68 58 52
68 59 52
68 60 52
68 61 52
68 62 52
68 63 52
68 64 52
68 65 52
68 66 52
68 67 52
68 68 -1
68 69 54
68 70 55
68 71 56
68 72 57
68 73 58
68 74 59
68 75 60
68 76 61
68 77 62
68 78 63
68 79 64
68 80 65
68 81 66
68 82 67
68 83 68
68 84 69
68 85 -1
69 0 -1
69 1 86
69 2 85
69 3 84
69 4 83
69 5 82
69 6 81
69 7 80
69 8 79
69 9 78
69 10 77
69 11 76
69 12 75
69 13 74
69 14 73
69 15 72
69 16 72
69 17 -1
69 18 69
69 19 68
69 20 67
69 21 66
69 22 65
69 23 64
69 24 63
69 25 62
69 26 61
69 27 60
69 28 59
69 29 58
69 30 57
69 31 56
69 32 55
69 33 55
69 34 55
69 35 56
69 36 57
69 37 58
69 38 59
69 39 60
69 40 61
69 41 62
69 42 63
69 43 64
69 44 65
69 45 66
69 46 67
69 47 68
69 48 69
69 49 70
69 50 71
69 51 -1
69 52 53
69 53 53
69 54 53
69 55 53
69 56 53
69 57 53
69 58 53
69 59 53
69 60 53
69 61 53
69 62 53
69 63 53
69 64 53
69 65 53
69 66 53
69 67 53
69 68 53
69 69 54
69 70 55
69 71 56
69 72 57
69 73 58
69 74 59
69 75 60
69 76 61
69 77 62
69 78 63
69 79 64
69 80 65
69 81 66
69 82 67
69 83 68
69 84 69
69 85 -1
70 0 -1
70 1 86
70 2 85
70 3 84
70 4 83
70 5 82
70 6 81
70 7 80
70 8 79
70 9 78
70 10 77
70 11 76
70 12 75
70 13 74
70 14 73
70 15 73
70 16 73
70 17 -1
70 18 69
70 19 68
70 20 67
70 21 66
70 22 65
70 23 64
70 24 63
70 25 62
70 26 61
70 27 60
70 28 59
70 29 58
70 30 57
70 31 56
70 32 56
70 33 56
70 34 56
70 35 56
70 36 57
70 37 58
70 38 59
70 39 60
70 40 61
70 41 62
70 42 63
70 43 64
70 44 65
70 45 66
70 46 67
70 47 68
70 48 69
70 49 70
70 50 71
70 51 -1
70 52 54
70 53 54
70 54 54
70 55 54
70 56 54
70 57 54
70 58 54
70 59 54
70 60 54
70 61 54
70 62 54
70 63 54
70 64 54
70 65 54
70 66 54
70 67 54
70 68 54
70 69 54
70 70 55
70 71 56
70 72 57
70 73 58
70 74 59
70 75 60
70 76 61
70 77 62
70 78 63
70 79 64
70 80 65
70 81 66
70 82 67
70 83 68
70 84 69
70 85 -1
71 0 -1
71 1 86
71 2 85
71 3 84
71 4 83
71 5 82
71 6 81
71 7 80
71 8 79
71 9 78
71 10 77
71 11 76
71 12 75
71 13 74
71 14 74
71 15 74
71 16 74
71 17 -1
71 18 69
71 19 68
71 20 67
71 21 66
71 22 65
71 23 64
71 24 63
71 25 62
71 26 61
71 27 60
71 28 59
71 29 58
71 30 57
71 31 57
71 32 57
71 33 57
71 34 57
71 35 57
71 36 57
71 37 58
71 38 59
71 39 60
71 40 61
71 41 62
71 42 63
71 43 64
71 44 65
71 45 66
71 46 67
71 47 68
71 48 69
71 49 70
71 50 71
71 51 -1
71 52 55
71 53 55
71 54 55
71 55 55
71 56 55
71 57 55
71 58 55
71 59 55
71 60 55
71 61 55
71 62 55
71 63 55
71 64 55
71 65 55
71 66 55
71 67 55
71 68 55
71 69 55
71 70 55
71 71 56
71 72 57
71 73 58
71 74 59
71 75 60
71 76 61
71 77 62
71 78 63
71 79 64
71 80 65
71 81 66
71 82 67
71 83 68
71 84 69
71 85 -1
72 0 -1
72 1 86
72 2 85
72 3 84
72 4 83
72 5 82
72 6 81
72 7 80
72 8 79
72 9 78
72 10 77
72 11 76
72 12 75
72 13 75
72 14 75
72 15 75
72 16 75
72 17 -1
72 18 69
72 19 68
72 20 67
72 21 66
72 22 65
72 23 64
72 24 63
72 25 62
72 26 61
72 27 60
72 28 59
72 29 58
72 30 58
72 31 58
72 32 58
72 33 58
72 34 58
72 35 58
72 36 58
72 37 58
72 38 59
72 39 60
72 40 61
72 41 62
72 42 63
72 43 64
72 44 65
72 45 66
72 46 67
72 47 68
72 48 69
72 49 70
72 50 71
72 51 -1
72 52 56
72 53 56
72 54 56
72 55 56
72 56 56
72 57 56
72 58 56
72 59 56
72 60 56
72 61 56
72 62 56
72 63 56
72 64 56
72 65 56
72 66 56
72 67 56
72 68 56
72 69 56
72 70 56
72 71 56
72 72 57
72 73 58
72 74 59
72 75 60
72 76 61
72 77 62
72 78 63
72 79 64
72 80 65
72 81 66
72 82 67
72 83 68
72 84 69
72 85 -1
73 0 -1
73 1 86
73 2 85
73 3 84
73 4 83
73 5 82
73 6 81
73 7 80
73 8 79
73 9 78
73 10 77
73 11 76
73 12 76
73 13 76
73 14 76
73 15 76
73 16 76
73 17 -1
73 18 69
73 19 68
73 20 67
73 21 66
73 22 65
73 23 64
73 24 63
73 25 62
73 26 61
73 27 60
73 28 59
73 29 59
73 30 59
73 31 59
73 32 59
73 33 59
73 34 59
73 35 59
73 36 59
73 37 59
73 38 59
73 39 60
73 40 61
73 41 62
73 42 63
73 43 64
73 44 65
73 45 66
73 46 67
73 47 68
73 48 69
73 49 70
73 50 71
73 51 -1
73 52 57
73 53 57
73 54 57
73 55 57
73 56 57
73 57 57
73 58 57
73 59 57
73 60 57
73 61 57
73 62 57
73 63 57
73 64 57
73 65 57
73 66 57
73 67 57
73 68 57
73 69 57
73 70 57
73 71 57
73 72 57
73 73 58
73 74 59
73 75 60
73 76 61
73 77 62
73 78 63
73 79 64
73 80 65
73 81 66
73 82 67
73 83 68
73 84 69
73 85 -1
74 0 -1
74 1 86
74 2 85
74 3 84
74 4 83
74 5 82
74 6 81
74 7 80
74 8 79
74 9 78
74 10 77
74 11 77
74 12 77
74 13 77
74 14 77
74 15 77
74 16 77
74 17 -1
74 18 69
74 19 68
74 20 67
74 21 66
74 22 65
74 23 64
74 24 63
74 25 62
74 26 61
74 27 60
74 28 60
74 29 60
74 30 60
74 31 60
74 32 60
74 33 60
74 34 60
74 35 60
74 36 60
74 37 60
74 38 60
74 39 60
74 40 61
74 41 62
74 42 63
74 43 64
74 44 65
74 45 66
74 46 67
74 47 68
74 48 69
74 49 70
74 50 71
74 51 -1
74 52 58
74 53 58
74 54 58
74 55 58
74 56 58
74 57 58
74 58 58
74 59 58
74 60 58
74 61 58
74 62 58
74 63 58
74 64 58
74 65 58
74 66 58
74 67 58
74 68 58
74 69 58
74 70 58
74 71 58
74 72 58
74 73 58
74 74 59
74 75 60
74 76 61
74 77 62
74 78 63
74 79 64
74 80 65
74 81 66
74 82 67
74 83 68
74 84 69
74 85 -1
75 0 -1
75 1 86
75 2 85
75 3 84
75 4 83
75 5 82
75 6 81
75 7 80
75 8 79
75 9 78
75 10 78
75 11 78
75 12 78
75 13 78
75 14 78
75 15 78
75 16 78
75 17 -1
75 18 69
75 19 68
75 20 67
75 21 66
75 22 65
75 23 64
75 24 63
75 25 62
75 26 61
75 27 61
75 28 61
75 29 61
75 30 61
75 31 61
75 32 61
75 33 61
75 34 61
75 35 61
75 36 61
75 37 61
75 38 61
75 39 61
75 40 61
75 41 62
75 42 63
75 43 64
75 44 65
75 45 66
75 46 67
75 47 68
75 48 69
75 49 70
75 50 71
75 51 -1
75 52 59
75 53 59
75 54 59
75 55 59
75 56 59
75 57 59
75 58 59
75 59 59
75 60 59
75 61 59
75 62 59
75 63 59
75 64 59
75 65 59
75 66 59
75 67 59
75 68 59
75 69 59
75 70 59
75 71 59
75 72 59
75 73 59
75 74 59
75 75 60
75 76 61
75 77 62
75 78 63
75 79 64
75 80 65
75 81 66
75 82 67
75 83 68
75 84 69
75 85 -1
76 0 -1
76 1 86
76 2 85
76 3 84
76 4 83
76 5 82
76 6 81
76 7 80
76 8 79
76 9 79
76 10 79
76 11 79
76 12 79
76 13 79
76 14 79
76 15 79
76 16 79
76 17 -1
76 18 69
76 19 68
76 20 67
76 21 66
76 22 65
76 23 64
76 24 63
76 25 62
76 26 62
76 27 62
76 28 62
76 29 62
76 30 62
76 31 62
76 32 62
76 33 62
76 34 62
76 35 62
76 36 62
76 37 62
76 38 62
76 39 62
76 40 62
76 41 62
76 42 63
76 43 64
76 44 65
76 45 66
76 46 67
76 47 68
76 48 69
76 49 70
76 50 71
76 51 -1
76 52 60
76 53 60
76 54 60
76 55 60
76 56 60
76 57 60
76 58 60
76 59 60
76 60 60
76 61 60
76 62 60
76 63 60
76 64 60
76 65 60
76 66 60
76 67 60
76 68 60
76 69 60
76 70 60
76 71 60
76 72 60
76 73 60
76 74 60
76 75 60
76 76 61
76 77 62
76 78 63
76 79 64
76 80 65
76 81 66
76 82 67
76 83 68
76 84 69
76 85 -1
77 0 -1
77 1 86
77 2 85
77 3 84
77 4 83
77 5 82
77 6 81
77 7 80
77 8 80
77 9 80
77 10 80
77 11 80
77 12 80
77 13 80
77 14 80
77 15 80
77 16 80
77 17 -1
77 18 69
77 19 68
77 20 67
77 21 66
77 22 65
77 23 64
77 24 63
77 25 63
77 26 63
77 27 63
77 28 63
77 29 63
77 30 63
77 31 63
77 32 63
77 33 63
77 34 63
77 35 63
77 36 63
77 37 63
77 38 63
77 39 63
77 40 63
77 41 63
77 42 63
77 43 64
77 44 65
77 45 66
77 46 67
77 47 68
77 48 69
77 49 70
77 50 71
77 51 -1
77 52 61
77 53 61
77 54 61
77 55 61
77 56 61
77 57 61
77 58 61
77 59 61
77 60 61
77 61 61
77 62 61
77 63 61
77 64 61
77 65 61
77 66 61
77 67 61
77 68 61
77 69 61
77 70 61
77 71 61
77 72 61
77 73 61
77 74 61
77 75 61
77 76 61
77 77 62
77 78 63
77 79 64
77 80 65
77 81 66
77 82 67
77 83 68
77 84 69
77 85 -1
78 0 -1
78 1 86
78 2 85
78 3 84
78 4 83
78 5 82
78 6 81
78 7 81
78 8 81
78 9 81
78 10 81
78 11 81
78 12 81
78 13 81
78 14 81
78 15 81
78 16 81
78 17 -1
78 18 69
78 19 68
78 20 67
78 21 66
78 22 65
78 23 64
78 24 64
78 25 64
78 26 64
78 27 64
78 28 64
78 29 64
78 30 64
78 31 64
78 32 64
78 33 64
78 34 64
78 35 64
78 36 64
78 37 64
78 38 64
78 39 64
78 40 64
78 41 64
78 42 64
78 43 64
78 44 65
78 45 66
78 46 67
78 47 68
78 48 69
78 49 70
78 50 71
78 51 -1
78 52 62
78 53 62
78 54 62
78 55 62
78 56 62
78 57 62
78 58 62
78 59 62
78 60 62
78 61 62
78 62 62
78 63 62
78 64 62
78 65 62
78 66 62
78 67 62
78 68 62
78 69 62
78 70 62
78 71 62
78 72 62
78 73 62
78 74 62
78 75 62
78 76 62
78 77 62
78 78 63
78 79 64
78 80 65
78 81 66
78 82 67
78 83 68
78 84 69
78 85 -1
79 0 -1
79 1 86
79 2 85
79 3 84
79 4 83
79 5 82
79 6 82
79 7 82
79 8 82
79 9 82
79 10 82
79 11 82
79 12 82
79 13 82
79 14 82
79 15 82
79 16 82
79 17 -1
79 18 69
79 19 68
79 20 67
79 21 66
79 22 65
79 23 65
79 24 65
79 25 65
79 26 65
79 27 65
79 28 65
79 29 65
79 30 65
79 31 65
79 32 65
79 33 65
79 34 65
79 35 65
79 36 65
79 37 65
79 38 65
79 39 65
79 40 65
79 41 65
79 42 65
79 43 65
79 44 65
79 45 66
79 46 67
79 47 68
79 48 69
79 49 70
79 50 71
79 51 -1
79 52 63
79 53 63
79 54 63
79 55 63
79 56 63
79 57 63
79 58 63
79 59 63
79 60 63
79 61 63
79 62 63
79 63 63
79 64 63
79 65 63
79 66 63
79 67 63
79 68 63
79 69 63
79 70 63
79 71 63
79 72 63
79 73 63
79 74 63
79 75 63
79 76 63
79 77 63
79 78 63
79 79 64
79 80 65
79 81 66
79 82 67
79 83 68
79 84 69
79 85 -1
80 0 -1
80 1 86
80 2 85
80 3 84
80 4 83
80 5 83
80 6 83
80 7 83
80 8 83
80 9 83
80 10 83
80 11 83
80 12 83
80 13 83
80 14 83
80 15 83
80 16 83
80 17 -1
80 18 69
80 19 68
80 20 67
80 21 66
80 22 66
80 23 66
80 24 66
80 25 66
80 26 66
80 27 66
80 28 66
80 29 66
80 30 66
